target_id	length	eff_length	est_counts	tpm
rna123	3403	3368	395.293	16.5681
rna124	73	38	0.296704	1.10221
rna125	719	684	367	75.742
rna126	5004	4969	1869.71	53.1168
rna127	1408	1373	96.8942	9.96217
rna128	977	942	894.106	133.988
rna129	72	37	21	80.1207
rna130	2528	2493	642	36.353
rna131	3012	2977	504	23.8989
rna132	4581	4546	36	1.11789
rna136	1963	1928	0	0
rna135	1986	1951	9.93692	0.718987
rna133	1999	1964	927.575	66.6706
rna134	1907	1872	13.4879	1.0171
rna137	3630	3595	28	1.09948
rna138	2375	2340	15.9261	0.960772
rna140	107	72	0	0
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	0	0
rna145	1189	1154	4	0.489307
rna139	2657	2622	15.0739	0.811559
rna146	3248	3213	23	1.01052
rna147	5977	5942	42	0.9978
rna148	4414	4379	0	0
rna149	5848	5813	0	0
rna157	3268	3233	18.7296	0.817803
rna158	899	864	2	0.326771
rna150	6141	6106	5.86542	0.135603
rna151	4784	4749	83.9882	2.49656
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	0	0
rna155	4661	4626	0	0
rna156	4160	4125	22.1464	0.757891
rna159	1629	1594	72.377	6.40972
rna163	82	47	0	0
rna164	1464	1429	16	1.58057
rna165	4796	4761	45.7202	1.35562
rna166	8094	8059	0	0
rna167	7887	7852	49.9971	0.898859
rna168	8169	8134	32.4	0.5623
rna169	8148	8113	0	0
rna170	8251	8216	0	0
rna160	1804	1769	91.9135	7.33464
rna161	2772	2737	715.978	36.9277
rna162	1631	1596	134.291	11.8779
rna171	1399	1364	7.37365	0.763124
rna172	2605	2570	0	0
rna173	2503	2468	657	37.5792
rna174	2094	2059	0	0
rna175	1367	1332	44	4.66311
rna187	1426	1391	26.2975	2.66879
rna185	1453	1418	0	0
rna186	1487	1452	33.6836	3.27475
rna183	1444	1409	0	0
rna184	1466	1431	0	0
rna182	1163	1128	20.1318	2.51942
rna181	1580	1545	10.4749	0.957081
rna180	2304	2269	33.4122	2.07873
rna179	2288	2253	0	0
rna178	1869	1834	0	0
rna177	2100	2065	0	0
rna176	2071	2036	0	0
rna188	2361	2326	113	6.85797
rna189	2256	2221	81	5.1483
rna190	2140	2105	0	0
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	9.20838	1.16063
rna195	1005	970	325.215	47.3288
rna194	1152	1117	266.729	33.7088
rna193	1015	980	1.42627e-005	2.05448e-006
rna197	516	481	468.921	137.62
rna198	1143	1108	8	1.01924
rna199	1149	1114	328	41.5638
rna200	533	498	216	61.2282
rna201	1144	1109	85	10.8197
rna202	7618	7583	1872	34.8491
rna203	2103	2068	208	14.1984
rna204	6766	6731	5573.18	116.883
rna206	1109	1074	4.78443	0.628859
rna205	2111	2076	6.21557	0.42265
rna207	3358	3323	4564.46	193.904
rna208	1894	1859	329.054	24.9871
rna209	7243	7208	116.752	2.28653
rna213	1431	1396	604.214	61.0987
rna212	2058	2023	16.1402	1.12627
rna210	2024	1989	0	0
rna211	1934	1899	3.12182	0.232065
rna214	4265	4230	1411.46	47.1037
rna215	4217	4182	2101.85	70.9487
rna216	1391	1356	5.55234	0.578021
rna217	2870	2835	109.26	5.44047
rna218	942	907	0	0
rna219	1027	992	29	4.1268
rna220	5207	5172	524.507	14.3159
rna221	5212	5177	116.493	3.1765
rna222	748	713	27	5.34566
rna223	4396	4361	0.00212186	6.86842e-005
rna224	4411	4376	1281	41.3236
rna225	1975	1940	688.092	50.0693
rna226	1921	1886	712.863	53.357
rna227	203	168	19.0454	16.0032
rna228	1441	1406	569.741	57.203
rna230	895	860	0	0
rna229	929	894	70.259	11.0941
rna231	2383	2348	2944.09	177.003
rna232	6280	6245	196.792	4.44838
rna233	6283	6248	1432.12	32.3568
rna234	597	562	2908	730.441
rna236	2208	2173	647.167	42.042
rna235	2236	2201	41.8332	2.68305
rna237	1266	1231	4	0.4587
rna238	4947	4912	115.427	3.31723
rna245	1423	1388	25	2.5426
rna239	4476	4441	447.891	14.237
rna240	4697	4662	0.00216749	6.56313e-005
rna246	1039	1004	0	0
rna247	1165	1130	11	1.37417
rna241	5124	5089	44.4018	1.23167
rna242	5164	5129	0	0
rna243	4837	4802	23.9704	0.70466
rna244	4832	4797	11.9061	0.350369
rna249	349	314	4.41937	1.98682
rna248	620	585	5.37917	1.29803
rna253	2641	2606	180.78	9.79272
rna250	2963	2928	30.8801	1.48879
rna251	2966	2931	8.54126	0.411371
rna252	3231	3196	0	0
rna254	955	920	9	1.38096
rna255	265	230	0	0
rna256	2577	2542	35	1.94366
rna257	715	680	32	6.64306
rna260	2686	2651	0	0
rna258	2685	2650	75	3.99524
rna259	2786	2751	0	0
rna261	2734	2699	299	15.6385
rna262	1874	1839	5	0.383809
rna263	2213	2178	8	0.518512
rna264	892	857	47.4187	7.81081
rna265	1056	1021	51.7688	7.15763
rna266	1074	1039	0.0329093	0.00447126
rna267	1093	1058	85.7795	11.4452
rna268	2835	2800	1694.3	85.4201
rna269	82	47	0	0
rna270	3679	3644	0.0395804	0.00153331
rna271	3665	3630	4.96042	0.192903
rna272	3761	3726	0	0
rna273	684	649	4	0.870046
rna276	1281	1246	359.972	40.7829
rna277	1233	1198	31.8552	3.75362
rna278	1756	1721	409.082	33.555
rna279	1185	1150	687.225	84.3583
rna274	1924	1889	1055.22	78.8565
rna275	1876	1841	230.675	17.6878
rna280	2902	2867	679.032	33.4341
rna281	2690	2655	351.481	18.688
rna282	4107	4072	436.31	15.1257
rna283	4148	4113	1960.12	67.2746
rna284	865	830	32.0559	5.45202
rna286	1476	1441	259	25.3725
rna285	1463	1428	0	0
rna287	2970	2935	1524	73.3
rna288	3322	3287	1528	65.6222
rna289	859	824	1296	222.026
rna290	3663	3628	399.601	15.5484
rna291	3228	3193	505.399	22.3441
rna292	940	905	4742	739.673
rna293	3024	2989	492.675	23.2682
rna295	2732	2697	694.923	36.3733
rna294	2706	2671	75.4015	3.98505
rna297	1661	1626	920.478	79.9134
rna296	1635	1600	5.53607	0.488437
rna298	2098	2063	114.986	7.86815
rna299	882	847	273	45.4995
rna300	4532	4497	471.854	14.8119
rna301	4697	4662	72.2449	2.18757
rna302	3685	3650	43.9015	1.69791
rna303	3460	3425	1649.07	67.9681
rna304	3386	3351	79.9316	3.36722
rna305	3108	3073	1945.23	89.3584
rna306	1305	1270	327	36.3472
rna308	1800	1765	386.482	30.9109
rna307	1842	1807	1032.52	80.6616
rna309	1404	1369	1711.25	176.456
rna310	1206	1171	159.754	19.2585
rna311	2640	2605	72.5846	3.93336
rna312	2346	2311	398.415	24.3368
rna313	2902	2867	3430	168.886
rna314	2508	2473	443	25.2875
rna315	1021	986	408	58.4131
rna317	3567	3532	830.677	33.2
rna318	3639	3604	1.87961e-006	7.36223e-008
rna316	3910	3875	23.2916	0.848505
rna319	3594	3559	1251.03	49.6212
rna320	2883	2848	529	26.2206
rna322	1451	1416	589.687	58.7875
rna321	1570	1535	0	0
rna323	1856	1821	48.3134	3.74529
rna324	592	557	3952	1001.59
rna325	75	40	0	0
rna326	5379	5344	6258	165.309
rna327	738	703	153	30.723
rna331	4622	4587	102.561	3.15633
rna328	5994	5959	0	0
rna329	5982	5947	292.504	6.94322
rna330	5967	5932	179.356	4.26818
rna332	5854	5819	629.578	15.2731
rna333	1718	1683	1191	99.8975
rna337	2185	2150	437.252	28.7092
rna335	3030	2995	936.521	44.1416
rna336	3033	2998	5.89028e-006	2.77352e-007
rna334	3007	2972	107.464	5.10434
rna339	721	686	31.2394	6.42843
rna338	2788	2753	60.9827	3.127
rna340	1857	1822	99.2806	7.69206
rna341	1662	1627	3	0.260292
rna342	2506	2471	200	11.4257
rna343	5668	5633	1212.76	30.3922
rna346	1544	1509	0	0
rna345	1493	1458	38.9998	3.776
rna344	1447	1412	147.239	14.7202
rna347	1510	1475	196	18.7582
rna348	2693	2658	325	17.2606
rna350	2572	2537	90.7939	5.052
rna349	2588	2553	588.206	32.5241
rna351	3988	3953	136.409	4.87129
rna352	3978	3943	415.325	14.8692
rna353	3498	3463	316.153	12.8876
rna354	1233	1198	446	52.5539
rna355	563	528	1167.11	312.037
rna356	5717	5682	1632	40.5458
rna357	895	860	18.6957	3.0688
rna358	849	814	199.304	34.5636
rna359	1961	1926	450	32.9825
rna360	906	871	6702	1086.21
rna361	3276	3241	369.144	16.0785
rna362	3225	3190	78.3133	3.46555
rna363	3118	3083	52.8724	2.42093
rna364	3112	3077	844.67	38.7513
rna365	6886	6851	1156.42	23.828
rna366	7113	7078	0	0
rna367	7084	7049	4.6868	0.0938589
rna368	7094	7059	3.67766e-008	7.35453e-010
rna369	6977	6942	300.775	6.11624
rna370	7037	7002	0.193645	0.00390401
rna371	7069	7034	2307.87	46.3165
rna372	7049	7014	0.157747	0.00317485
rna373	6986	6951	1.17555e-008	2.38738e-010
rna374	7026	6991	339.496	6.85524
rna375	6887	6852	4294.17	88.4685
rna376	6895	6860	7096.9	146.04
rna377	6883	6848	101.357	2.08938
rna378	3028	2993	2.68827e-008	1.26792e-009
rna379	3037	3002	52	2.44523
rna380	1063	1028	1.03144	0.141638
rna381	4102	4067	55.4253	1.9238
rna382	910	875	282	45.4955
rna383	8371	8336	1244.05	21.0672
rna392	5234	5199	1821.64	49.4617
rna384	8392	8357	0	0
rna385	8371	8336	0	0
rna386	8173	8138	3.99758e-005	6.93437e-007
rna387	8152	8117	149.976	2.60828
rna388	7990	7955	0	0
rna389	7948	7913	14.4408	0.257618
rna390	8311	8276	0	0
rna391	8243	8208	88.1382	1.51584
rna393	5454	5419	2.6887	0.0700406
rna394	8563	8528	10.7288	0.177596
rna395	8276	8241	0	0
rna396	6413	6378	146.226	3.23643
rna397	2833	2798	463.27	23.373
rna398	2381	2346	245.73	14.7862
rna400	1993	1958	87.3436	6.29717
rna399	1702	1667	1178.66	99.8111
rna401	2158	2123	175	11.6363
rna402	2377	2342	1	0.0602754
rna404	497	462	0	0
rna403	644	609	0	0
rna406	3560	3525	261.857	10.4865
rna405	3210	3175	275.143	12.2332
rna407	2413	2378	48.2023	2.86143
rna408	2408	2373	0	0
rna409	5568	5533	5699.69	145.418
rna410	5527	5492	59.1973	1.52159
rna415	164	129	0	0
rna416	4287	4252	2066.71	68.6141
rna417	4374	4339	7918.31	257.614
rna418	4419	4384	0.174795	0.00562842
rna419	4464	4429	16201.8	516.398
rna420	2010	1975	38	2.71609
rna411	6997	6962	128.885	2.61333
rna412	5361	5326	773.166	20.4927
rna413	5774	5739	461.897	11.3615
rna414	5757	5722	38.9663	0.961322
rna421	865	830	779	132.491
rna422	747	712	9	1.78439
rna423	2452	2417	0	0
rna424	2437	2402	107.89	6.34069
rna425	3412	3377	798.99	33.3993
rna426	742	707	9	1.79701
rna427	1252	1217	124.374	14.4267
rna428	1661	1626	113.626	9.86467
rna429	1426	1391	190	19.2821
rna430	1000	965	261.726	38.2866
rna457	5106	5071	535.513	14.9075
rna456	6214	6179	558.809	12.7665
rna455	5378	5343	0.0252221	0.000666382
rna451	5993	5958	239.477	5.674
rna452	6002	5967	242.486	5.73664
rna453	6032	5997	101.998	2.40096
rna454	6044	6009	864.484	20.3087
rna448	6024	5989	81.4993	1.921
rna449	6054	6019	0.103552	0.00242863
rna450	6075	6040	4.96148	0.115958
rna446	6053	6018	0.0415182	0.000973897
rna447	6095	6060	0.158239	0.0036861
rna436	5856	5821	0.00042109	1.02119e-005
rna437	6045	6010	0.0327567	0.000769402
rna438	6075	6040	0.0143447	0.00033526
rna439	6117	6082	0.000915215	2.12424e-005
rna440	6084	6049	0.0147914	0.000345185
rna441	6114	6079	2.00428e-005	4.65428e-007
rna442	6126	6091	0.000946986	2.19473e-005
rna443	6965	6930	495.896	10.1015
rna444	6130	6095	2.6529e-006	6.14432e-008
rna445	6969	6934	0.000222618	4.53214e-006
rna434	6123	6088	6.52108e-006	1.51207e-007
rna435	6124	6089	79.5649	1.8446
rna433	6121	6086	9.84923e-006	2.28453e-007
rna431	5592	5557	0	0
rna432	6431	6396	0	0
rna458	764	729	12.8684	2.49186
rna459	502	467	17.9839	5.4362
rna460	2236	2201	10	0.641368
rna461	1030	995	0	0
rna462	2925	2890	0	0
rna463	3161	3126	1	0.0451583
rna464	5433	5398	1011.23	26.4449
rna465	5541	5506	1882.46	48.2633
rna466	1011	976	4.06243	0.587574
rna467	2681	2646	18	0.960306
rna468	1552	1517	5	0.465277
rna469	3241	3206	112	4.93153
rna470	3174	3139	1.60585e-007	7.22172e-009
rna471	5981	5946	0.0425587	0.00101039
rna472	5948	5913	45.9574	1.09717
rna473	1805	1770	10	0.797542
rna474	567	532	2052	544.494
rna475	2213	2178	614.713	39.842
rna476	1767	1732	1817.29	148.116
rna477	1712	1677	0	0
rna478	1322	1287	72.4548	7.94723
rna479	1397	1362	352.545	36.5397
rna480	1431	1396	101	10.2132
rna481	793	758	1209	225.156
rna482	1970	1935	266	19.4056
rna483	1743	1708	73.1383	6.04483
rna484	1441	1406	0	0
rna485	1779	1744	10.2694	0.83124
rna486	1630	1595	76.5923	6.77877
rna487	2284	2249	1398.81	87.8005
rna495	10219	10184	4180.59	57.949
rna494	12269	12234	795.54	9.17953
rna488	11674	11639	204.702	2.48275
rna489	12678	12643	121.429	1.35581
rna490	13008	12973	614.87	6.69068
rna491	13011	12976	495.643	5.39207
rna492	13005	12970	1102.66	12.0013
rna493	13014	12979	0	0
rna496	1945	1910	84.9419	6.27791
rna497	713	678	2.65936e-005	5.53699e-006
rna498	706	671	12.0581	2.53679
rna499	3281	3246	86	3.74005
rna500	1998	1963	51.9787	3.73794
rna501	1245	1210	346	40.3662
rna502	978	943	580	86.8247
rna503	736	701	94	18.9294
rna504	1874	1839	724	55.5756
rna505	1566	1531	20	1.84409
rna506	1856	1821	425	32.9462
rna507	4145	4110	0	0
rna508	4090	4055	0	0
rna509	4011	3976	1075	38.1671
rna511	2804	2769	0	0
rna510	2836	2801	31.2051	1.57268
rna513	2565	2530	33.9445	1.89398
rna512	2816	2781	16.6594	0.84564
rna514	2817	2782	0	0
rna515	3023	2988	12.2253	0.577572
rna516	3112	3077	0	0
rna517	3113	3078	0	0
rna518	2091	2056	506.155	34.7526
rna519	2306	2271	300.811	18.6983
rna520	1173	1138	105	13.0249
rna521	999	964	121	17.7188
rna522	1599	1564	65.5079	5.91267
rna523	1217	1182	253.492	30.2743
rna524	2765	2730	265	13.7028
rna525	2059	2024	320.874	22.3795
rna526	2034	1999	344	24.2925
rna527	1966	1931	456.921	33.403
rna529	508	473	3925.71	1171.61
rna528	583	548	7.29495	1.87918
rna530	2720	2685	52.3548	2.75257
rna531	3582	3547	727.645	28.9591
rna532	901	866	456	74.3317
rna533	1599	1564	797	71.9364
rna534	1503	1468	0	0
rna535	2209	2174	543	35.2588
rna536	2440	2405	1032.35	60.5951
rna537	2207	2172	340.604	22.1369
rna538	2111	2076	912.049	62.018
rna539	1721	1686	1132	94.7798
rna540	3746	3711	219.508	8.35
rna541	3759	3724	870.492	32.9976
rna542	1613	1578	396	35.4254
rna543	2443	2408	1569	91.98
rna544	1714	1679	197.345	16.5921
rna546	1751	1716	644.625	53.0294
rna545	1761	1726	73.0301	5.97294
rna547	1244	1209	276	32.2263
rna548	1269	1234	0	0
rna549	1287	1252	638	71.9355
rna550	822	787	1000	179.371
rna551	1680	1645	20.8986	1.79341
rna554	2566	2531	192.583	10.7412
rna555	2286	2251	89.0338	5.5835
rna552	1523	1488	0.000113335	1.07519e-005
rna553	1508	1473	43.9091	4.20803
rna556	1242	1207	9.65345e-008	1.12902e-008
rna557	1296	1261	36.7282	4.1116
rna558	1193	1158	238.848	29.1165
rna559	855	820	318.011	54.7463
rna560	2646	2611	512.274	27.6963
rna561	2643	2608	69.0402	3.73699
rna562	1093	1058	180.686	24.1083
rna563	934	899	146	22.9256
rna564	3099	3064	17.2441	0.794473
rna565	3091	3056	458.756	21.1912
rna566	2301	2266	0	0
rna567	2162	2127	1	0.0663681
rna568	2452	2417	0	0
rna569	1600	1565	0	0
rna570	1597	1562	47	4.2476
rna571	2143	2108	43	2.87955
rna572	1318	1283	3	0.330082
rna573	709	674	1	0.209444
rna574	1235	1200	63.1579	7.42974
rna575	1216	1181	780.842	93.3341
rna576	2582	2547	1629	90.2857
rna577	1392	1357	6	0.624164
rna578	1309	1274	9	0.997241
rna579	2780	2745	25.1084	1.29123
rna580	2878	2843	44.8916	2.22903
rna581	1311	1276	3	0.331893
rna582	1305	1270	696	77.3629
rna583	918	883	151	24.1403
rna586	3434	3399	0	0
rna587	3449	3414	0	0
rna585	3258	3223	136	5.9567
rna584	3308	3273	5.53332e-007	2.38653e-008
rna588	1285	1250	961.638	108.6
rna590	1714	1679	76.9992	6.47385
rna589	1573	1538	9.3623	0.859317
rna591	1944	1909	277	20.4833
rna592	2081	2046	551.322	38.0388
rna593	1961	1926	70.7828	5.18798
rna594	1870	1835	252.316	19.4105
rna595	1861	1826	10.2246	0.790446
rna596	1716	1681	49.8601	4.18709
rna597	1951	1916	42.5225	3.13293
rna598	1853	1818	403.341	31.3188
rna599	2114	2079	185.631	12.6044
rna601	4372	4337	75.1358	2.44559
rna600	4659	4624	6.96419e-006	2.12608e-007
rna602	4691	4656	119.696	3.62907
rna603	4535	4500	101.168	3.17364
rna606	2215	2180	0	0
rna605	2144	2109	24.5697	1.64456
rna604	2215	2180	247.838	16.0487
rna607	648	613	963	221.765
rna608	1418	1383	459	46.8509
rna609	1453	1418	429.909	42.7984
rna611	3462	3427	924.502	38.0821
rna610	3717	3682	327.498	12.556
rna612	2188	2153	596	39.0777
rna620	4637	4602	1846.03	56.6265
rna619	4916	4881	86.6985	2.50743
rna617	4838	4803	1006.56	29.5838
rna618	4994	4959	0	0
rna616	4901	4866	2.80652e-007	8.14186e-009
rna615	4970	4935	3.20521e-005	9.16845e-007
rna614	4898	4863	6.08558e-007	1.76654e-008
rna613	5070	5035	128.301	3.59713
rna624	4710	4675	2.22546e-008	6.71994e-010
rna625	4791	4756	1.31347e-007	3.89857e-009
rna623	5834	5799	285.242	6.94363
rna622	4922	4887	64.8606	1.87355
rna621	4869	4834	0	0
rna626	257	222	24.0292	15.2796
rna627	768	733	0	0
rna628	503	468	0	0
rna629	1984	1949	6	0.434577
rna630	1067	1032	3	0.410363
rna631	4853	4818	12	0.351594
rna632	5208	5173	0	0
rna633	4865	4830	0	0
rna634	7835	7800	22.5468	0.408053
rna635	5487	5452	18.7043	0.484297
rna636	5740	5705	0	0
rna637	5261	5226	0	0
rna638	5267	5232	0	0
rna639	5263	5228	0	0
rna640	5150	5115	0	0
rna641	5143	5108	0	0
rna642	5158	5123	0	0
rna643	4404	4369	3.74895	0.121131
rna644	2232	2197	35	2.24887
rna645	1789	1754	483	38.8727
rna647	1392	1357	9.2647	0.963781
rna646	1284	1249	259.735	29.3559
rna648	1184	1149	337	41.4035
rna649	686	651	87	18.8654
rna650	479	444	31	9.85611
rna651	1967	1932	3197	233.594
rna656	3265	3230	581.691	25.4224
rna655	3283	3248	48.9435	2.12719
rna654	3324	3289	66.6212	2.85941
rna653	3291	3256	148.07	6.41963
rna652	3344	3309	2.67414	0.114081
rna657	2057	2022	537	37.4904
rna658	1545	1510	305	28.5135
rna659	1119	1084	267	34.7703
rna660	1484	1449	2492.05	242.782
rna661	1487	1452	2402.95	233.617
rna662	3872	3837	2.91641	0.107296
rna663	4586	4551	54.1485	1.6796
rna664	4507	4472	836.935	26.419
rna665	2083	2048	15.0155	1.03499
rna666	2195	2160	0	0
rna667	2388	2353	15.9926	0.959453
rna668	2111	2076	441.992	30.0548
rna669	1564	1529	27	2.49278
rna672	4658	4623	0	0
rna670	4505	4470	2139.25	67.5586
rna671	4511	4476	5804.71	183.07
rna673	4214	4179	503.665	17.0136
rna674	1347	1312	1893.85	203.769
rna675	1404	1369	62.533	6.44811
rna676	1142	1107	6	0.765122
rna677	814	779	0	0
rna678	715	680	3	0.622787
rna679	1003	968	111	16.1873
rna681	3371	3336	48.4337	2.0495
rna682	4104	4069	61.351	2.12844
rna683	4112	4077	5.2153	0.180578
rna680	3990	3955	0	0
rna684	3152	3117	60.058	2.71995
rna685	2788	2753	44	2.25618
rna689	1342	1307	4.90003	0.529237
rna688	1705	1670	0.000952451	8.05106e-005
rna686	1813	1778	15.099	1.19879
rna687	1879	1844	0	0
rna690	2446	2411	29	1.69796
rna692	1322	1287	246.638	27.0525
rna691	1005	970	114.362	16.6433
rna693	741	706	1204	240.74
rna694	3259	3224	6215.41	272.146
rna695	3163	3128	40.5851	1.83158
rna696	3771	3736	550.544	20.8023
rna697	3773	3738	377.254	14.2469
rna698	3683	3648	50.9929	1.97325
rna699	3698	3663	171.969	6.62735
rna700	3695	3660	0.319133	0.0123089
rna701	3604	3569	212.72	8.41373
rna702	3572	3537	364.796	14.5594
rna709	1093	1058	15.0041	2.00194
rna713	926	891	0	0
rna712	1100	1065	5.60557	0.743014
rna710	994	959	18.5661	2.73293
rna711	1202	1167	20.8243	2.51899
rna703	3291	3256	52.5161	2.27685
rna704	3043	3008	1372.54	64.413
rna705	3186	3151	132.21	5.92301
rna706	3220	3185	35.9887	1.59508
rna707	2581	2546	267.055	14.8071
rna708	3293	3258	10.0976	0.437517
rna714	741	706	75	14.9963
rna715	1551	1516	0	0
rna716	1384	1349	416	43.532
rna717	1444	1409	0	0
rna718	2337	2302	1028.15	63.0489
rna719	2332	2297	3007.85	184.851
rna721	2099	2064	319.505	21.8522
rna722	2191	2156	750.859	49.1628
rna720	2307	2272	130.636	8.11675
rna723	2770	2735	106.937	5.51949
rna724	2720	2685	0	0
rna726	2149	2114	21.2872	1.42148
rna725	2301	2266	133.775	8.33381
rna727	650	615	0	0
rna728	2392	2357	4437	265.74
rna729	2428	2393	97193	5733.49
rna730	1018	983	198.617	28.5227
rna731	1065	1030	416.383	57.0667
rna732	560	525	8700	2339.31
rna733	7015	6980	7567.02	153.037
rna734	459	424	18.3019	6.09337
rna735	775	740	0	0
rna738	1090	1055	2	0.267611
rna737	1365	1330	0	0
rna736	1362	1327	13	1.38293
rna739	1826	1791	28	2.20693
rna740	1301	1266	395	44.0444
rna741	952	917	208	32.02
rna742	1525	1490	78.6142	7.44804
rna743	836	801	499.386	88.0097
