target_id	length	eff_length	est_counts	tpm
rna183	1444	1409	4.72687e-006	7.47984e-007
rna184	1466	1431	12.0649	1.8798
rna182	1163	1128	0.0119077	0.00235369
rna181	1580	1545	26.9551	3.88993
rna180	2304	2269	18.1049	1.77906
rna179	2288	2253	0	0
rna178	1869	1834	0	0
rna177	2100	2065	0	0
rna176	2071	2036	0	0
rna188	2361	2326	52	4.98452
rna189	2256	2221	49	4.919
rna190	2140	2105	0	0
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	3.66503	0.729607
rna195	1005	970	146.757	33.733
rna194	1152	1117	87.7524	17.516
rna193	1015	980	0.000781011	0.000177689
rna197	516	481	256.865	119.066
rna198	1143	1108	3	0.603686
rna199	1149	1114	194	38.8281
rna200	533	498	152	68.0525
rna201	1144	1109	75	15.0785
rna202	7618	7583	1200	35.2834
rna203	2103	2068	169	18.2207
rna204	6766	6731	4112.34	136.219
rna206	1109	1074	0	0
rna205	2111	2076	6	0.644397
rna207	3358	3323	2785.88	186.922
rna208	1894	1859	190.866	22.8917
rna209	7243	7208	72.0046	2.22728
rna213	1431	1396	355.741	56.817
rna212	2058	2023	0	0
rna210	2024	1989	0	0
rna211	1934	1899	4.90074	0.575395
rna214	4265	4230	821.263	43.2884
rna215	4217	4182	1192.12	63.5574
rna216	1391	1356	0	0
rna217	2870	2835	149.442	11.753
rna218	942	907	0	0
rna219	1027	992	27	6.06851
rna220	5207	5172	412.495	17.7824
rna221	5212	5177	4.50461	0.194003
rna222	748	713	19	5.94147
rna223	4396	4361	7.90852e-006	4.04333e-007
rna224	4411	4376	825	42.0345
rna225	1975	1940	317.752	36.5188
rna226	1921	1886	458.407	54.1925
rna227	203	168	4.84094	6.42466
rna228	1441	1406	405.914	64.3692
rna230	895	860	48.086	12.4667
rna229	929	894	0	0
rna231	2383	2348	621.49	59.0154
rna232	6280	6245	0.345592	0.0123384
rna233	6283	6248	1057.16	37.7252
rna234	597	562	1746	692.688
rna236	2208	2173	444	45.5568
rna235	2236	2201	0	0
rna237	1266	1231	1	0.181122
rna238	4947	4912	146.248	6.63835
rna245	1423	1388	17	2.7308
rna239	4476	4441	159.413	8.00338
rna240	4697	4662	28.629	1.36919
rna246	1039	1004	7	1.55451
rna247	1165	1130	0	0
rna241	5124	5089	23.8361	1.04432
rna242	5164	5129	0.000118818	5.16511e-006
rna243	4837	4802	34.5349	1.60349
rna244	4832	4797	18.3389	0.85238
rna249	349	314	1.26411	0.897607
rna248	620	585	6.56195	2.50096
rna253	2641	2606	63.9829	5.47418
rna250	2963	2928	0.000166449	1.26748e-005
rna251	2966	2931	21.1908	1.61199
rna252	3231	3196	0	0
rna254	955	920	7	1.69645
rna255	265	230	0.607266	0.588683
rna256	2577	2542	15.3927	1.35011
rna257	715	680	3	0.983653
rna260	2686	2651	0	0
rna258	2685	2650	27	2.27168
rna259	2786	2751	0	0
rna261	2734	2699	178	14.7044
rna262	1874	1839	3	0.363722
rna263	2213	2178	7	0.716589
rna264	892	857	55.6951	14.4899
rna265	1056	1021	92.3049	20.1571
rna266	1074	1039	9.52566e-008	2.04413e-008
rna267	1093	1058	0	0
rna268	2835	2800	290.197	23.1081
rna269	82	47	0	0
rna270	3679	3644	0.0207566	0.00127001
rna271	3665	3630	1.97924	0.121569
rna272	3761	3726	0	0
rna273	684	649	2	0.687092
rna276	1281	1246	148.769	26.621
rna277	1233	1198	7.96982e-007	1.48327e-007
rna278	1756	1721	247.748	32.0966
rna279	1185	1150	643.312	124.725
rna274	1924	1889	757.888	89.4546
rna275	1876	1841	0.00350779	0.000424825
rna280	2902	2867	316.209	24.591
rna281	2690	2655	180.985	15.1987
rna282	4107	4072	76.2648	4.17586
rna283	4148	4113	1488.61	80.6959
rna284	865	830	46.933	12.6075
rna286	1476	1441	59.8774	9.26464
rna285	1463	1428	24.1226	3.7664
rna287	2970	2935	927	70.4209
rna288	3322	3287	898	60.9125
rna289	859	824	711	192.385
rna290	3663	3628	269.269	16.5482
rna291	3228	3193	331.731	23.1641
rna292	940	905	2700	665.189
rna293	3024	2989	341.552	25.4777
rna295	2732	2697	564.202	46.6427
rna294	2706	2671	19.2464	1.60659
rna297	1661	1626	480.764	65.9237
rna296	1635	1600	107.962	15.0446
rna298	2098	2063	61.2739	6.62225
rna299	882	847	183	48.1723
rna300	4532	4497	317.872	15.7601
rna301	4697	4662	44.9476	2.14963
rna302	3685	3650	26.1808	1.59926
rna303	3460	3425	1017.03	66.2067
rna304	3386	3351	141.973	9.44628
rna305	3108	3073	1261.69	91.542
rna306	1305	1270	200	35.112
rna308	1800	1765	374.738	47.3383
rna307	1842	1807	473.262	58.3946
rna309	1404	1369	1145.49	186.56
rna310	1206	1171	87.5054	16.6613
rna311	2640	2605	53.1633	4.55023
rna312	2346	2311	232.837	22.4637
rna313	2902	2867	2381	185.166
rna314	2508	2473	236	21.2774
rna315	1021	986	226	51.1047
rna317	3567	3532	674.922	42.6052
rna318	3639	3604	1.38411e-008	8.56281e-010
rna316	3910	3875	38.697	2.22656
rna319	3594	3559	725.381	45.4431
rna320	2883	2848	313	24.5038
rna322	1451	1416	347.907	54.781
rna321	1570	1535	0	0
rna323	1856	1821	47.093	5.76601
rna324	592	557	1913	765.754
rna325	75	40	0	0
rna326	5379	5344	4418	184.327
rna327	738	703	105	33.3015
rna331	4622	4587	112.206	5.45401
rna328	5994	5959	0	0
rna329	5982	5947	95.5267	3.58143
rna330	5967	5932	86.5649	3.25365
rna332	5854	5819	453.703	17.3841
rna333	1718	1683	710	94.0598
rna337	2185	2150	311.996	32.3549
rna335	3030	2995	553.16	41.1797
rna336	3033	2998	0.000105035	7.81147e-006
rna334	3007	2972	82.8589	6.21613
rna339	721	686	6.60625	2.14714
rna338	2788	2753	79.6356	6.44957
rna340	1857	1822	74.7075	9.14209
rna341	1662	1627	2	0.274077
rna342	2506	2471	142	12.8128
rna343	5668	5633	816.052	32.3004
rna346	1544	1509	0	0
rna345	1493	1458	0	0
rna344	1447	1412	101.948	16.0981
rna347	1510	1475	123	18.5927
rna348	2693	2658	206	17.2799
rna350	2572	2537	48.2984	4.24465
rna349	2588	2553	400.702	34.9945
rna351	3988	3953	12.4675	0.703206
rna352	3978	3943	250.163	14.1458
rna353	3498	3463	294.619	18.9687
rna354	1233	1198	245	45.5973
rna355	563	528	638.75	269.729
rna356	5717	5682	978	38.3767
rna357	895	860	0	0
rna358	849	814	174	47.6601
rna359	1961	1926	304	35.1922
rna360	906	871	3979	1018.56
rna361	3276	3241	237.757	16.3562
rna362	3225	3190	45.3952	3.17285
rna363	3118	3083	2.88313e-005	2.08507e-006
rna364	3112	3077	607.848	44.0451
rna365	6886	6851	755.739	24.595
rna366	7113	7078	0	0
rna367	7084	7049	26.4072	0.835266
rna368	7094	7059	1.07458e-008	3.39411e-010
rna369	6977	6942	180.796	5.80677
rna370	7037	7002	1.01787	0.0324117
rna371	7069	7034	2122.16	67.2676
rna372	7049	7014	0.914272	0.0290629
rna373	6986	6951	0	0
rna374	7026	6991	292.732	9.336
rna375	6887	6852	2486.34	80.9044
rna376	6895	6860	4368.09	141.97
rna377	6883	6848	127.397	4.14786
rna378	3028	2993	17.4998	1.30364
rna379	3037	3002	0.500186	0.0371493
rna380	1063	1028	0	0
rna381	4102	4067	38.8586	2.13031
rna382	910	875	175	44.5923
rna383	8371	8336	667.33	17.849
rna392	5234	5199	1062.58	45.5693
rna384	8392	8357	0	0
rna385	8371	8336	0	0
rna386	8173	8138	32.9343	0.902319
rna387	8152	8117	0	0
rna388	7990	7955	0	0
rna389	7948	7913	4.58503	0.129191
rna390	8311	8276	0	0
rna391	8243	8208	34.1933	0.928823
rna393	5454	5419	0	0
rna394	8563	8528	27.7256	0.724875
rna395	8276	8241	21.2894	0.575988
rna396	6413	6378	66.5003	2.32471
rna397	2833	2798	216.659	17.2647
rna398	2381	2346	242.341	23.0318
rna400	1993	1958	85.7136	9.76039
rna399	1702	1667	742.286	99.2809
rna401	2158	2123	122	12.8127
rna402	2377	2342	0	0
rna404	497	462	0	0
rna403	644	609	0	0
rna406	3560	3525	191.357	12.1036
rna405	3210	3175	120.643	8.47203
rna407	2413	2378	2.25454	0.211386
rna408	2408	2373	27.25	2.56034
rna409	5568	5533	3547.86	142.967
rna410	5527	5492	226.555	9.19758
rna415	164	129	0	0
rna416	4287	4252	3057.13	160.306
rna417	4374	4339	9998.07	513.755
rna418	4419	4384	0.00227589	0.000115747
rna419	4464	4429	3901.8	196.421
rna420	2010	1975	16	1.80627
rna411	6997	6962	51.4042	1.64624
rna412	5361	5326	306.087	12.8137
rna413	5774	5739	263.592	10.2406
rna414	5757	5722	0	0
rna421	865	830	536	143.985
rna422	747	712	6	1.87889
rna423	2452	2417	73.1065	6.74387
rna424	2437	2402	0	0
rna425	3412	3377	515.355	34.0255
rna426	742	707	3	0.946088
rna427	1252	1217	73.1752	13.4061
rna428	1661	1626	58.8248	8.06621
rna429	1426	1391	104	16.67
rna430	1000	965	119.629	27.6401
rna457	5106	5071	0.0353413	0.00155388
rna456	6214	6179	415.811	15.004
rna455	5378	5343	0	0
rna451	5993	5958	266.867	9.98674
rna452	6002	5967	0.691371	0.0258336
rna453	6032	5997	0.000164592	6.11934e-006
rna454	6044	6009	0.000320037	1.18748e-005
rna448	6024	5989	0.0521649	0.00194202
rna449	6054	6019	613.498	22.7258
rna450	6075	6040	0.00544708	0.000201074
rna446	6053	6018	3.50844e-008	1.29984e-009
rna447	6095	6060	0	0
rna436	5856	5821	8.12528e-007	3.11222e-008
rna437	6045	6010	1.12936e-005	4.18973e-007
rna438	6075	6040	0	0
rna439	6117	6082	1.22287e-007	4.48294e-009
rna440	6084	6049	0	0
rna441	6114	6079	1.04499e-007	3.83275e-009
rna442	6126	6091	0	0
rna443	6965	6930	255.946	8.23465
rna444	6130	6095	0	0
rna445	6969	6934	0.0088277	0.000283853
rna434	6123	6088	37.3408	1.36753
rna435	6124	6089	111.358	4.0776
rna433	6121	6086	0	0
rna431	5592	5557	0	0
rna432	6431	6396	0	0
rna458	764	729	14.9724	4.57926
rna459	502	467	15.4961	7.39837
rna460	2236	2201	5	0.5065
rna461	1030	995	1	0.224082
rna462	2925	2890	1	0.0771493
rna463	3161	3126	0	0
rna464	5433	5398	196.901	8.1329
rna465	5541	5506	1423.01	57.6236
rna466	1011	976	1.02121	0.23329
rna467	2681	2646	6	0.505581
rna468	1552	1517	2	0.29395
rna469	3241	3206	0	0
rna470	3174	3139	45	3.19632
rna471	5981	5946	0	0
rna472	5948	5913	27	1.01809
rna473	1805	1770	7	0.881768
rna474	567	532	1073	449.695
rna475	2213	2178	365.532	37.4194
rna476	1767	1732	1118.47	143.981
rna477	1712	1677	0	0
rna478	1322	1287	27.9442	4.84109
rna479	1397	1362	220.056	36.0235
rna480	1431	1396	65	10.3814
rna481	793	758	701	206.195
rna482	1970	1935	200	23.0451
rna483	1743	1708	43.88	5.72807
rna484	1441	1406	0	0
rna485	1779	1744	29.12	3.72285
rna486	1630	1595	0	0
rna487	2284	2249	872.025	86.4508
rna495	10219	10184	2180.47	47.7377
rna494	12269	12234	709.733	12.9347
rna488	11674	11639	143.355	2.74617
rna489	12678	12643	0	0
rna490	13008	12973	338.921	5.82489
rna491	13011	12976	140.162	2.40836
rna492	13005	12970	628.91	10.8113
rna493	13014	12979	0	0
rna496	1945	1910	57.0692	6.6619
rna497	713	678	4.11522e-005	1.3533e-005
rna498	706	671	8.93073	2.96752
rna499	3281	3246	45	3.09096
rna500	1998	1963	11.4506	1.30058
rna501	1245	1210	210	38.6958
rna502	978	943	345	81.5712
rna503	736	701	76	24.1727
rna504	1874	1839	439	53.2246
rna505	1566	1531	19	2.76699
rna506	1856	1821	276	33.7932
rna507	4145	4110	0	0
rna508	4090	4055	0	0
rna509	4011	3976	742	41.609
rna511	2804	2769	0	0
rna510	2836	2801	18.497	1.47237
rna513	2565	2530	27.9253	2.46097
rna512	2816	2781	0	0
rna514	2817	2782	0	0
rna515	3023	2988	0	0
rna516	3112	3077	0	0
rna517	3113	3078	0	0
rna518	2091	2056	277.69	30.1139
rna519	2306	2271	229.888	22.5699
rna520	1173	1138	55	10.7758
rna521	999	964	78	18.0404
rna522	1599	1564	32.7539	4.66935
rna523	1217	1182	169.246	31.925
rna524	2765	2730	172	14.0474
rna525	2059	2024	210.136	23.1483
rna526	2034	1999	199	22.1958
rna527	1966	1931	307.556	35.5118
rna529	508	473	2224	1048.34
rna528	583	548	0	0
rna530	2720	2685	28.8145	2.39275
rna531	3582	3547	469.185	29.4926
rna532	901	866	288	74.1488
rna533	1599	1564	468.883	66.8432
rna534	1503	1468	51.1169	7.76369
rna535	2209	2174	373	38.2542
rna536	2440	2405	408.224	37.8454
rna537	2207	2172	217.448	22.3216
rna538	2111	2076	794.328	85.3105
rna539	1721	1686	839	110.952
rna540	3746	3711	0.344644	0.0207066
rna541	3759	3724	764.655	45.7811
rna542	1613	1578	243	34.3344
rna543	2443	2408	945	87.4994
rna544	1714	1679	0.129403	0.0171839
rna546	1751	1716	337.982	43.9143
rna545	1761	1726	243.888	31.505
rna547	1244	1209	204	37.6213
rna548	1269	1234	0	0
rna549	1287	1252	460	81.9187
rna550	822	787	562	159.218
rna551	1680	1645	17.7652	2.40787
rna554	2566	2531	171.367	15.0961
rna555	2286	2251	41.4078	4.10144
rna552	1523	1488	33.2525	4.98254
rna553	1508	1473	24.8505	3.76151
rna556	1242	1207	78.5724	14.5142
rna557	1296	1261	27.6703	4.89248
rna558	1193	1158	104.115	20.0463
rna559	855	820	210.02	57.1053
rna560	2646	2611	375	32.0224
rna561	2643	2608	43.7115	3.73695
rna562	1093	1058	91.2883	19.238
rna563	934	899	98	24.305
rna564	3099	3064	15.5434	1.13106
rna565	3091	3056	343.457	25.0581
rna566	2301	2266	0	0
rna567	2162	2127	5	0.524122
rna568	2452	2417	0	0
rna569	1600	1565	38	5.41376
rna570	1597	1562	0	0
rna571	2143	2108	30	3.17308
rna572	1318	1283	3	0.521344
rna573	709	674	0	0
rna574	1235	1200	63.1579	11.7348
rna575	1216	1181	421.842	79.6397
rna576	2582	2547	1024	89.6398
rna577	1392	1357	5	0.821523
rna578	1309	1274	8	1.40007
rna579	2780	2745	16	1.29959
rna580	2878	2843	0	0
rna581	1311	1276	2	0.349469
rna582	1305	1270	476	83.5666
rna583	918	883	73	18.4328
rna586	3434	3399	0	0
rna587	3449	3414	0	0
rna585	3258	3223	104	7.19454
rna584	3308	3273	1.26231e-006	8.59901e-008
rna588	1285	1250	615.204	109.733
rna590	1714	1679	84.7956	11.2604
rna589	1573	1538	0	0
rna591	1944	1909	169	19.7383
rna592	2081	2046	255.732	27.8682
rna593	1961	1926	60.1836	6.96709
rna594	1870	1835	199.097	24.1913
rna595	1861	1826	6.11095	0.74617
rna596	1716	1681	46.2669	6.13667
rna597	1951	1916	0	0
rna598	1853	1818	343.794	42.1633
rna599	2114	2079	91.8153	9.84669
rna601	4372	4337	0	0
rna600	4659	4624	89.5311	4.31704
rna602	4691	4656	0.0254519	0.00121881
rna603	4535	4500	48.4435	2.40023
rna606	2215	2180	30.7042	3.1403
rna605	2144	2109	68.3264	7.2234
rna604	2215	2180	78.8163	8.06101
rna607	648	613	519	188.772
rna608	1418	1383	257	41.4325
rna609	1453	1418	310.433	48.8114
rna611	3462	3427	555.528	36.1428
rna610	3717	3682	211.472	12.8056
rna612	2188	2153	409	42.3554
rna620	4637	4602	1217.07	58.9656
rna619	4916	4881	34.9892	1.59829
rna617	4838	4803	687.655	31.9218
rna618	4994	4959	0	0
rna616	4901	4866	2.23249e-005	1.02293e-006
rna615	4970	4935	45.1952	2.0419
rna614	4898	4863	4.63347e-005	2.12438e-006
rna613	5070	5035	0.11357	0.00502915
rna624	4710	4675	1.14532e-005	5.46231e-007
rna625	4791	4756	8.95547	0.419833
rna623	5834	5799	148.05	5.69227
rna622	4922	4887	25.8343	1.17865
rna621	4869	4834	17.5315	0.808617
rna626	257	222	21.1529	21.2445
rna627	768	733	1	0.304177
rna628	503	468	0	0
rna629	1984	1949	3	0.343194
rna630	1067	1032	1	0.216048
rna631	4853	4818	4.7502	0.219824
rna632	5208	5173	0	0
rna633	4865	4830	0.249801	0.0115313
rna634	7835	7800	4.86441	0.139048
rna635	5487	5452	6.34717	0.25957
rna636	5740	5705	0	0
rna637	5261	5226	16.5127	0.704498
rna638	5267	5232	0	0
rna639	5263	5228	0	0
rna640	5150	5115	0	0
rna641	5143	5108	0	0
rna642	5158	5123	0	0
rna643	4404	4369	0	0
rna644	2232	2197	14	1.42078
rna645	1789	1754	329	41.8212
rna647	1392	1357	11.119	1.82691
rna646	1284	1249	177.881	31.7539
rna648	1184	1149	213	41.3323
rna649	686	651	60	20.5494
rna650	479	444	16	8.03465
rna651	1967	1932	1804	208.19
rna656	3265	3230	392.561	27.0978
rna655	3283	3248	1.54414e-007	1.05998e-008
rna654	3324	3289	0	0
rna653	3291	3256	122.439	8.38426
rna652	3344	3309	0	0
rna657	2057	2022	282	31.0955
rna658	1545	1510	225	33.2227
rna659	1119	1084	161	33.1151
rna660	1484	1449	1553.57	239.052
rna661	1487	1452	1658.43	254.659
rna662	3872	3837	2.52811	0.146904
rna663	4586	4551	4.11314e-007	2.0151e-008
rna664	4507	4472	415.472	20.7143
rna665	2083	2048	10.6404	1.1584
rna666	2195	2160	0	0
rna667	2388	2353	18.9196	1.79275
rna668	2111	2076	238.44	25.6083
rna669	1564	1529	13	1.89568
rna672	4658	4623	0	0
rna670	4505	4470	1920.52	95.7948
rna671	4511	4476	3692.63	183.939
rna673	4214	4179	382.404	20.4023
rna674	1347	1312	1245.93	211.734
rna675	1404	1369	59.5114	9.69229
rna676	1142	1107	0	0
rna677	814	779	0	0
rna678	715	680	3	0.983653
rna679	1003	968	50	11.5166
rna681	3371	3336	18.0358	1.20542
rna682	4104	4069	0	0
rna683	4112	4077	42.5728	2.3282
rna680	3990	3955	1.39141	0.0784404
rna684	3152	3117	40	2.86123
rna685	2788	2753	17	1.3768
rna689	1342	1307	0	0
rna688	1705	1670	0	0
rna686	1813	1778	3	0.3762
rna687	1879	1844	0	0
rna690	2446	2411	10	0.924767
rna692	1322	1287	138.038	23.9138
rna691	1005	970	74.9621	17.2306
rna693	741	706	713	225.172
rna694	3259	3224	3678.87	254.419
rna695	3163	3128	45.1293	3.21678
rna696	3771	3736	307.028	18.3232
rna697	3773	3738	7.7497	0.462248
rna698	3683	3648	76.4158	4.67044
rna699	3698	3663	144.185	8.77635
rna700	3695	3660	0.000777505	4.73644e-005
rna701	3604	3569	248.362	15.5156
rna702	3572	3537	145.108	9.14713
rna709	1093	1058	2.95836	0.62344
rna713	926	891	0.257925	0.0645424
rna712	1100	1065	0	0
rna710	994	959	0.56257	0.130794
rna711	1202	1167	11.2211	2.14386
rna703	3291	3256	0	0
rna704	3043	3008	876.818	64.9922
rna705	3186	3151	0	0
rna706	3220	3185	0	0
rna707	2581	2546	361.406	31.6495
rna708	3293	3258	20.9269	1.43213
rna714	741	706	44	13.8956
rna715	1551	1516	0	0
rna716	1384	1349	200	33.0558
rna717	1444	1409	0	0
rna718	2337	2302	706.583	68.4364
rna719	2332	2297	1914.42	185.825
rna721	2099	2064	379.69	41.0156
rna722	2191	2156	345.939	35.775
rna720	2307	2272	35.3716	3.47117
rna723	2770	2735	116.631	9.50795
rna724	2720	2685	0	0
rna726	2149	2114	34.29	3.61653
rna725	2301	2266	112.079	11.0279
rna727	650	615	0	0
rna728	2392	2357	2593	245.286
rna729	2428	2393	52855	4924.62
rna730	1018	983	287.255	65.1545
rna731	1065	1030	65.7447	14.2316
rna732	560	525	6489	2755.8
rna733	7015	6980	5237.56	167.303
rna734	459	424	7.40967	3.89639
rna735	775	740	0	0
rna738	1090	1055	5	1.05669
rna737	1365	1330	0.0645436	0.0108201
rna736	1362	1327	0.935456	0.157175
rna739	1826	1791	32	3.98368
rna740	1301	1266	203	35.7513
rna741	952	917	110	26.7456
rna742	1525	1490	70.6901	10.578
rna743	836	801	339.31	94.4482
rna746	734	699	30.7095	9.79547
rna745	765	730	0	0
rna744	913	878	88.2905	22.4207
rna747	2265	2230	0	0
rna748	2037	2002	1143.8	127.384
rna749	2210	2175	160.198	16.422
rna750	699	664	0	0
rna751	601	566	0	0
rna752	3593	3558	38.8822	2.43654
